seed,policy,provisioning_delay_epochs,miss_to_action_cost_ratio,normalized_cost,missed_event_fraction,action_rate
20260754,snapshot,2,100,14.840000000000002,0.14,0.84
20260754,satcap,0,100,6.9,0.06,0.9
20260754,satcap,1,100,8.9,0.08,0.9
20260754,satcap,2,100,10.9,0.1,0.9
20260755,no_action,0,100,48.0,0.48,0.0
20260755,no_action,1,100,48.0,0.48,0.0
20260755,no_action,2,100,48.0,0.48,0.0
20260755,reactive,0,100,18.46,0.18,0.46
20260755,reactive,1,100,16.44,0.16,0.44
20260755,reactive,2,100,18.44,0.18,0.44
20260755,snapshot,0,100,10.62,0.1,0.62
20260755,snapshot,1,100,12.6,0.12,0.6
20260755,snapshot,2,100,12.6,0.12,0.6
20260755,satcap,0,100,18.46,0.18,0.46
20260755,satcap,1,100,16.44,0.16,0.44
20260755,satcap,2,100,18.44,0.18,0.44
20260756,no_action,0,100,38.0,0.38,0.0
20260756,no_action,1,100,38.0,0.38,0.0
20260756,no_action,2,100,38.0,0.38,0.0
20260756,reactive,0,100,18.4,0.18,0.4
20260756,reactive,1,100,18.4,0.18,0.4
20260756,reactive,2,100,18.38,0.18,0.38
20260756,snapshot,0,100,18.52,0.18,0.52
20260756,snapshot,1,100,14.540000000000003,0.14,0.54
20260756,snapshot,2,100,20.54,0.2,0.54
20260756,satcap,0,100,18.4,0.18,0.4
20260756,satcap,1,100,18.4,0.18,0.4
20260756,satcap,2,100,18.38,0.18,0.38
20260757,no_action,0,100,36.0,0.36,0.0
20260757,no_action,1,100,36.0,0.36,0.0
20260757,no_action,2,100,36.0,0.36,0.0
20260757,reactive,0,100,6.36,0.06,0.36
20260757,reactive,1,100,8.36,0.08,0.36
20260757,reactive,2,100,10.38,0.1,0.38
20260757,snapshot,0,100,6.4,0.06,0.4
20260757,snapshot,1,100,8.4,0.08,0.4
20260757,snapshot,2,100,8.4,0.08,0.4
20260757,satcap,0,100,6.36,0.06,0.36
20260757,satcap,1,100,8.36,0.08,0.36
20260757,satcap,2,100,10.38,0.1,0.38
20260758,no_action,0,100,68.0,0.68,0.0
20260758,no_action,1,100,68.0,0.68,0.0
20260758,no_action,2,100,68.0,0.68,0.0
20260758,reactive,0,100,2.7,0.02,0.7
20260758,reactive,1,100,6.7,0.06,0.7
20260758,reactive,2,100,8.72,0.08,0.72
20260758,snapshot,0,100,4.84,0.04,0.84
20260758,snapshot,1,100,6.84,0.06,0.84
20260758,snapshot,2,100,8.84,0.08,0.84
20260758,satcap,0,100,2.7,0.02,0.7
20260758,satcap,1,100,6.7,0.06,0.7
20260758,satcap,2,100,8.72,0.08,0.72
20260759,no_action,0,100,57.99999999999999,0.58,0.0
20260759,no_action,1,100,57.99999999999999,0.58,0.0
20260759,no_action,2,100,57.99999999999999,0.58,0.0
20260759,reactive,0,100,20.56,0.2,0.56
20260759,reactive,1,100,18.54,0.18,0.54
20260759,reactive,2,100,22.52,0.22,0.52
20260759,snapshot,0,100,16.56,0.16,0.56
20260759,snapshot,1,100,20.54,0.2,0.54
20260759,snapshot,2,100,24.52,0.24,0.52
20260759,satcap,0,100,20.56,0.2,0.56
20260759,satcap,1,100,18.54,0.18,0.54
20260759,satcap,2,100,22.52,0.22,0.52
20260760,no_action,0,100,52.0,0.52,0.0
20260760,no_action,1,100,52.0,0.52,0.0
20260760,no_action,2,100,52.0,0.52,0.0
20260760,reactive,0,100,16.52,0.16,0.52
20260760,reactive,1,100,22.52,0.22,0.52
20260760,reactive,2,100,22.52,0.22,0.52
20260760,snapshot,0,100,12.78,0.12,0.78
20260760,snapshot,1,100,16.78,0.16,0.78
20260760,snapshot,2,100,10.78,0.1,0.78
20260760,satcap,0,100,16.52,0.16,0.52
20260760,satcap,1,100,22.52,0.22,0.52
20260760,satcap,2,100,22.52,0.22,0.52
20260761,no_action,0,100,82.0,0.82,0.0
20260761,no_action,1,100,82.0,0.82,0.0
20260761,no_action,2,100,82.0,0.82,0.0
20260761,reactive,0,100,14.820000000000002,0.14,0.82
20260761,reactive,1,100,18.82,0.18,0.82
20260761,reactive,2,100,14.820000000000002,0.14,0.82
20260761,snapshot,0,100,44.52,0.44,0.52
20260761,snapshot,1,100,36.54,0.36,0.54
20260761,snapshot,2,100,38.56,0.38,0.56
20260761,satcap,0,100,14.820000000000002,0.14,0.82
20260761,satcap,1,100,18.82,0.18,0.82
20260761,satcap,2,100,14.820000000000002,0.14,0.82
20260762,no_action,0,100,72.0,0.72,0.0
20260762,no_action,1,100,72.0,0.72,0.0
20260762,no_action,2,100,72.0,0.72,0.0
20260762,reactive,0,100,10.72,0.1,0.72
20260762,reactive,1,100,16.7,0.16,0.7
20260762,reactive,2,100,20.68,0.2,0.68
20260762,snapshot,0,100,2.88,0.02,0.88
20260762,snapshot,1,100,6.86,0.06,0.86
20260762,snapshot,2,100,10.86,0.1,0.86
20260762,satcap,0,100,10.72,0.1,0.72
20260762,satcap,1,100,16.7,0.16,0.7
20260762,satcap,2,100,20.68,0.2,0.68
20260763,no_action,0,100,80.0,0.8,0.0
20260763,no_action,1,100,80.0,0.8,0.0
20260763,no_action,2,100,80.0,0.8,0.0
20260763,reactive,0,100,8.8,0.08,0.8
20260763,reactive,1,100,8.82,0.08,0.82
20260763,reactive,2,100,6.84,0.06,0.84
20260763,snapshot,0,100,1.0,0.0,1.0
20260763,snapshot,1,100,1.0,0.0,1.0
20260763,snapshot,2,100,1.0,0.0,1.0
20260763,satcap,0,100,16.8,0.16,0.8
20260763,satcap,1,100,18.8,0.18,0.8
20260763,satcap,2,100,16.8,0.16,0.8
20260764,no_action,0,100,34.0,0.34,0.0
20260764,no_action,1,100,34.0,0.34,0.0
20260764,no_action,2,100,34.0,0.34,0.0
20260764,reactive,0,100,20.34,0.2,0.34
20260764,reactive,1,100,18.34,0.18,0.34
20260764,reactive,2,100,26.32,0.26,0.32
20260764,snapshot,0,100,22.22,0.22,0.22
20260764,snapshot,1,100,20.22,0.2,0.22
20260764,snapshot,2,100,28.200000000000003,0.28,0.2
20260764,satcap,0,100,20.34,0.2,0.34
20260764,satcap,1,100,18.34,0.18,0.34
20260764,satcap,2,100,26.32,0.26,0.32
20260765,no_action,0,100,62.0,0.62,0.0
20260765,no_action,1,100,62.0,0.62,0.0
20260765,no_action,2,100,62.0,0.62,0.0
20260765,reactive,0,100,14.620000000000001,0.14,0.62
20260765,reactive,1,100,14.620000000000001,0.14,0.62
20260765,reactive,2,100,14.640000000000002,0.14,0.64
20260765,snapshot,0,100,8.68,0.08,0.68
20260765,snapshot,1,100,8.68,0.08,0.68
20260765,snapshot,2,100,12.68,0.12,0.68
20260765,satcap,0,100,14.620000000000001,0.14,0.62
20260765,satcap,1,100,14.620000000000001,0.14,0.62
20260765,satcap,2,100,14.640000000000002,0.14,0.64
20260766,no_action,0,100,56.00000000000001,0.56,0.0
20260766,no_action,1,100,56.00000000000001,0.56,0.0
20260766,no_action,2,100,56.00000000000001,0.56,0.0
20260766,reactive,0,100,22.54,0.22,0.54
20260766,reactive,1,100,26.54,0.26,0.54
20260766,reactive,2,100,22.56,0.22,0.56
20260766,snapshot,0,100,12.78,0.12,0.78
20260766,snapshot,1,100,8.76,0.08,0.76
20260766,snapshot,2,100,10.76,0.1,0.76
20260766,satcap,0,100,22.54,0.22,0.54
20260766,satcap,1,100,26.54,0.26,0.54
20260766,satcap,2,100,22.56,0.22,0.56
20260767,no_action,0,100,60.0,0.6,0.0
20260767,no_action,1,100,60.0,0.6,0.0
20260767,no_action,2,100,60.0,0.6,0.0
20260767,reactive,0,100,22.6,0.22,0.6
20260767,reactive,1,100,18.62,0.18,0.62
20260767,reactive,2,100,28.600000000000005,0.28,0.6
20260767,snapshot,0,100,20.6,0.2,0.6
20260767,snapshot,1,100,22.6,0.22,0.6
20260767,snapshot,2,100,28.580000000000002,0.28,0.58
20260767,satcap,0,100,22.6,0.22,0.6
20260767,satcap,1,100,18.62,0.18,0.62
20260767,satcap,2,100,28.600000000000005,0.28,0.6
20260768,no_action,0,100,56.00000000000001,0.56,0.0
20260768,no_action,1,100,56.00000000000001,0.56,0.0
20260768,no_action,2,100,56.00000000000001,0.56,0.0
20260768,reactive,0,100,12.56,0.12,0.56
20260768,reactive,1,100,14.560000000000002,0.14,0.56
20260768,reactive,2,100,16.56,0.16,0.56
20260768,snapshot,0,100,48.36,0.48,0.36
20260768,snapshot,1,100,44.36,0.44,0.36
20260768,snapshot,2,100,42.36,0.42,0.36
20260768,satcap,0,100,12.56,0.12,0.56
20260768,satcap,1,100,14.560000000000002,0.14,0.56
20260768,satcap,2,100,16.56,0.16,0.56
20260769,no_action,0,100,94.0,0.94,0.0
20260769,no_action,1,100,94.0,0.94,0.0
20260769,no_action,2,100,94.0,0.94,0.0
20260769,reactive,0,100,4.9399999999999995,0.04,0.94
20260769,reactive,1,100,4.9399999999999995,0.04,0.94
20260769,reactive,2,100,6.92,0.06,0.92
20260769,snapshot,0,100,10.86,0.1,0.86
20260769,snapshot,1,100,12.86,0.12,0.86
20260769,snapshot,2,100,10.86,0.1,0.86
20260769,satcap,0,100,4.9399999999999995,0.04,0.94
20260769,satcap,1,100,4.9399999999999995,0.04,0.94
20260769,satcap,2,100,6.92,0.06,0.92
20260770,no_action,0,100,80.0,0.8,0.0
20260770,no_action,1,100,80.0,0.8,0.0
20260770,no_action,2,100,80.0,0.8,0.0
20260770,reactive,0,100,8.82,0.08,0.82
20260770,reactive,1,100,12.8,0.12,0.8
20260770,reactive,2,100,16.8,0.16,0.8
20260770,snapshot,0,100,8.8,0.08,0.8
20260770,snapshot,1,100,12.8,0.12,0.8
20260770,snapshot,2,100,14.800000000000002,0.14,0.8
20260770,satcap,0,100,8.82,0.08,0.82
20260770,satcap,1,100,12.8,0.12,0.8
20260770,satcap,2,100,16.8,0.16,0.8
20260771,no_action,0,100,84.0,0.84,0.0
20260771,no_action,1,100,84.0,0.84,0.0
20260771,no_action,2,100,84.0,0.84,0.0
20260771,reactive,0,100,12.82,0.12,0.82
20260771,reactive,1,100,16.82,0.16,0.82
20260771,reactive,2,100,14.820000000000002,0.14,0.82
20260771,snapshot,0,100,6.9,0.06,0.9
20260771,snapshot,1,100,8.9,0.08,0.9
20260771,snapshot,2,100,10.9,0.1,0.9
20260771,satcap,0,100,12.82,0.12,0.82
20260771,satcap,1,100,16.82,0.16,0.82
20260771,satcap,2,100,14.820000000000002,0.14,0.82
20260772,no_action,0,100,78.0,0.78,0.0
20260772,no_action,1,100,78.0,0.78,0.0
20260772,no_action,2,100,78.0,0.78,0.0
20260772,reactive,0,100,8.78,0.08,0.78
20260772,reactive,1,100,12.78,0.12,0.78
20260772,reactive,2,100,12.8,0.12,0.8
20260772,snapshot,0,100,6.9,0.06,0.9
20260772,snapshot,1,100,6.9,0.06,0.9
20260772,snapshot,2,100,4.92,0.04,0.92
20260772,satcap,0,100,8.78,0.08,0.78
20260772,satcap,1,100,12.78,0.12,0.78
20260772,satcap,2,100,12.8,0.12,0.8
20260773,no_action,0,100,76.0,0.76,0.0
20260773,no_action,1,100,76.0,0.76,0.0
20260773,no_action,2,100,76.0,0.76,0.0
20260773,reactive,0,100,4.76,0.04,0.76
20260773,reactive,1,100,8.76,0.08,0.76
20260773,reactive,2,100,12.76,0.12,0.76
20260773,snapshot,0,100,2.8,0.02,0.8
20260773,snapshot,1,100,6.8,0.06,0.8
20260773,snapshot,2,100,10.8,0.1,0.8
20260773,satcap,0,100,4.76,0.04,0.76
20260773,satcap,1,100,8.76,0.08,0.76
20260773,satcap,2,100,12.76,0.12,0.76
20260774,no_action,0,100,54.0,0.54,0.0
20260774,no_action,1,100,54.0,0.54,0.0
20260774,no_action,2,100,54.0,0.54,0.0
20260774,reactive,0,100,14.560000000000002,0.14,0.56
20260774,reactive,1,100,20.56,0.2,0.56
20260774,reactive,2,100,18.54,0.18,0.54
20260774,snapshot,0,100,14.640000000000002,0.14,0.64
20260774,snapshot,1,100,16.64,0.16,0.64
20260774,snapshot,2,100,18.64,0.18,0.64
20260774,satcap,0,100,14.560000000000002,0.14,0.56
20260774,satcap,1,100,20.56,0.2,0.56
20260774,satcap,2,100,18.54,0.18,0.54
20260775,no_action,0,100,60.0,0.6,0.0
20260775,no_action,1,100,60.0,0.6,0.0
20260775,no_action,2,100,60.0,0.6,0.0
20260775,reactive,0,100,14.580000000000002,0.14,0.58
20260775,reactive,1,100,20.58,0.2,0.58
20260775,reactive,2,100,18.58,0.18,0.58
20260775,snapshot,0,100,12.64,0.12,0.64
20260775,snapshot,1,100,12.64,0.12,0.64
20260775,snapshot,2,100,10.64,0.1,0.64
20260775,satcap,0,100,14.580000000000002,0.14,0.58
20260775,satcap,1,100,20.58,0.2,0.58
20260775,satcap,2,100,18.58,0.18,0.58
20260776,no_action,0,100,62.0,0.62,0.0
20260776,no_action,1,100,62.0,0.62,0.0
20260776,no_action,2,100,62.0,0.62,0.0
20260776,reactive,0,100,14.620000000000001,0.14,0.62
20260776,reactive,1,100,18.62,0.18,0.62
20260776,reactive,2,100,20.6,0.2,0.6
20260776,snapshot,0,100,4.88,0.04,0.88
20260776,snapshot,1,100,6.88,0.06,0.88
20260776,snapshot,2,100,10.88,0.1,0.88
20260776,satcap,0,100,14.620000000000001,0.14,0.62
20260776,satcap,1,100,18.62,0.18,0.62
20260776,satcap,2,100,20.6,0.2,0.6
20260777,no_action,0,100,64.0,0.64,0.0
20260777,no_action,1,100,64.0,0.64,0.0
20260777,no_action,2,100,64.0,0.64,0.0
20260777,reactive,0,100,14.620000000000001,0.14,0.62
20260777,reactive,1,100,14.620000000000001,0.14,0.62
20260777,reactive,2,100,18.64,0.18,0.64
20260777,snapshot,0,100,4.86,0.04,0.86
20260777,snapshot,1,100,4.88,0.04,0.88
20260777,snapshot,2,100,6.88,0.06,0.88
20260777,satcap,0,100,14.620000000000001,0.14,0.62
20260777,satcap,1,100,14.620000000000001,0.14,0.62
20260777,satcap,2,100,18.64,0.18,0.64
20260778,no_action,0,100,66.0,0.66,0.0
20260778,no_action,1,100,66.0,0.66,0.0
20260778,no_action,2,100,66.0,0.66,0.0
20260778,reactive,0,100,8.66,0.08,0.66
20260778,reactive,1,100,12.66,0.12,0.66
20260778,reactive,2,100,12.66,0.12,0.66
20260778,snapshot,0,100,10.6,0.1,0.6
20260778,snapshot,1,100,14.600000000000001,0.14,0.6
20260778,snapshot,2,100,14.600000000000001,0.14,0.6
20260778,satcap,0,100,8.66,0.08,0.66
20260778,satcap,1,100,12.66,0.12,0.66
20260778,satcap,2,100,12.66,0.12,0.66
20260779,no_action,0,100,30.0,0.3,0.0
20260779,no_action,1,100,30.0,0.3,0.0
20260779,no_action,2,100,30.0,0.3,0.0
20260779,reactive,0,100,12.3,0.12,0.3
20260779,reactive,1,100,18.32,0.18,0.32
20260779,reactive,2,100,18.34,0.18,0.34
20260779,snapshot,0,100,1.0,0.0,1.0
20260779,snapshot,1,100,1.0,0.0,1.0
20260779,snapshot,2,100,1.0,0.0,1.0
20260779,satcap,0,100,1.0,0.0,1.0
20260779,satcap,1,100,1.0,0.0,1.0
20260779,satcap,2,100,1.0,0.0,1.0
20260780,no_action,0,100,32.0,0.32,0.0
20260780,no_action,1,100,32.0,0.32,0.0
20260780,no_action,2,100,32.0,0.32,0.0
20260780,reactive,0,100,22.3,0.22,0.3
20260780,reactive,1,100,20.3,0.2,0.3
20260780,reactive,2,100,24.3,0.24,0.3
20260780,snapshot,0,100,1.0,0.0,1.0
20260780,snapshot,1,100,1.0,0.0,1.0
20260780,snapshot,2,100,1.0,0.0,1.0
20260780,satcap,0,100,22.3,0.22,0.3
20260780,satcap,1,100,20.3,0.2,0.3
20260780,satcap,2,100,24.3,0.24,0.3
20260781,no_action,0,100,66.0,0.66,0.0
20260781,no_action,1,100,66.0,0.66,0.0
20260781,no_action,2,100,66.0,0.66,0.0
20260781,reactive,0,100,14.660000000000002,0.14,0.66
20260781,reactive,1,100,16.68,0.16,0.68
20260781,reactive,2,100,22.7,0.22,0.7
20260781,snapshot,0,100,8.86,0.08,0.86
20260781,snapshot,1,100,6.88,0.06,0.88
20260781,snapshot,2,100,6.88,0.06,0.88
20260781,satcap,0,100,14.660000000000002,0.14,0.66
20260781,satcap,1,100,16.68,0.16,0.68
20260781,satcap,2,100,22.7,0.22,0.7
20260782,no_action,0,100,56.00000000000001,0.56,0.0
20260782,no_action,1,100,56.00000000000001,0.56,0.0
20260782,no_action,2,100,56.00000000000001,0.56,0.0
20260782,reactive,0,100,16.56,0.16,0.56
20260782,reactive,1,100,18.56,0.18,0.56
20260782,reactive,2,100,22.56,0.22,0.56
20260782,snapshot,0,100,22.5,0.22,0.5
20260782,snapshot,1,100,18.5,0.18,0.5
20260782,snapshot,2,100,24.52,0.24,0.52
20260782,satcap,0,100,16.56,0.16,0.56
20260782,satcap,1,100,18.56,0.18,0.56
20260782,satcap,2,100,22.56,0.22,0.56
20260783,no_action,0,100,64.0,0.64,0.0
20260783,no_action,1,100,64.0,0.64,0.0
20260783,no_action,2,100,64.0,0.64,0.0
20260783,reactive,0,100,20.62,0.2,0.62
20260783,reactive,1,100,20.6,0.2,0.6
20260783,reactive,2,100,24.58,0.24,0.58
20260783,snapshot,0,100,30.48,0.3,0.48
20260783,snapshot,1,100,34.46,0.34,0.46
20260783,snapshot,2,100,34.44,0.34,0.44
20260783,satcap,0,100,20.62,0.2,0.62
20260783,satcap,1,100,20.6,0.2,0.6
20260783,satcap,2,100,24.58,0.24,0.58
20260784,no_action,0,100,57.99999999999999,0.58,0.0
20260784,no_action,1,100,57.99999999999999,0.58,0.0
20260784,no_action,2,100,57.99999999999999,0.58,0.0
20260784,reactive,0,100,22.6,0.22,0.6
20260784,reactive,1,100,20.6,0.2,0.6
20260784,reactive,2,100,22.58,0.22,0.58
20260784,snapshot,0,100,16.68,0.16,0.68
20260784,snapshot,1,100,12.68,0.12,0.68
20260784,snapshot,2,100,16.68,0.16,0.68
20260784,satcap,0,100,22.6,0.22,0.6
20260784,satcap,1,100,20.6,0.2,0.6
20260784,satcap,2,100,22.58,0.22,0.58
20260785,no_action,0,100,62.0,0.62,0.0
20260785,no_action,1,100,62.0,0.62,0.0
20260785,no_action,2,100,62.0,0.62,0.0
20260785,reactive,0,100,12.64,0.12,0.64
20260785,reactive,1,100,14.640000000000002,0.14,0.64
20260785,reactive,2,100,16.66,0.16,0.66
20260785,snapshot,0,100,2.82,0.02,0.82
20260785,snapshot,1,100,4.82,0.04,0.82
20260785,snapshot,2,100,8.82,0.08,0.82
20260785,satcap,0,100,12.64,0.12,0.64
20260785,satcap,1,100,14.640000000000002,0.14,0.64
20260785,satcap,2,100,16.66,0.16,0.66
20260786,no_action,0,100,64.0,0.64,0.0
20260786,no_action,1,100,64.0,0.64,0.0
20260786,no_action,2,100,64.0,0.64,0.0
20260786,reactive,0,100,18.62,0.18,0.62
20260786,reactive,1,100,20.6,0.2,0.6
20260786,reactive,2,100,22.6,0.22,0.6
20260786,snapshot,0,100,18.7,0.18,0.7
20260786,snapshot,1,100,20.7,0.2,0.7
20260786,snapshot,2,100,14.700000000000001,0.14,0.7
20260786,satcap,0,100,18.62,0.18,0.62
20260786,satcap,1,100,20.6,0.2,0.6
20260786,satcap,2,100,22.6,0.22,0.6
20260787,no_action,0,100,50.0,0.5,0.0
20260787,no_action,1,100,50.0,0.5,0.0
20260787,no_action,2,100,50.0,0.5,0.0
20260787,reactive,0,100,14.500000000000002,0.14,0.5
20260787,reactive,1,100,20.5,0.2,0.5
20260787,reactive,2,100,18.5,0.18,0.5
20260787,snapshot,0,100,22.58,0.22,0.58
20260787,snapshot,1,100,22.58,0.22,0.58
20260787,snapshot,2,100,24.58,0.24,0.58
20260787,satcap,0,100,14.500000000000002,0.14,0.5
20260787,satcap,1,100,20.5,0.2,0.5
20260787,satcap,2,100,18.5,0.18,0.5
20260788,no_action,0,100,46.0,0.46,0.0
20260788,no_action,1,100,46.0,0.46,0.0
20260788,no_action,2,100,46.0,0.46,0.0
20260788,reactive,0,100,20.48,0.2,0.48
20260788,reactive,1,100,24.48,0.24,0.48
20260788,reactive,2,100,28.500000000000004,0.28,0.5
20260788,snapshot,0,100,18.58,0.18,0.58
20260788,snapshot,1,100,12.58,0.12,0.58
20260788,snapshot,2,100,20.6,0.2,0.6
20260788,satcap,0,100,20.48,0.2,0.48
20260788,satcap,1,100,24.48,0.24,0.48
20260788,satcap,2,100,28.500000000000004,0.28,0.5
20260789,no_action,0,100,52.0,0.52,0.0
20260789,no_action,1,100,52.0,0.52,0.0
20260789,no_action,2,100,52.0,0.52,0.0
20260789,reactive,0,100,14.520000000000001,0.14,0.52
20260789,reactive,1,100,24.52,0.24,0.52
20260789,reactive,2,100,26.52,0.26,0.52
20260789,snapshot,0,100,4.76,0.04,0.76
20260789,snapshot,1,100,4.78,0.04,0.78
20260789,snapshot,2,100,6.78,0.06,0.78
20260789,satcap,0,100,14.520000000000001,0.14,0.52
20260789,satcap,1,100,24.52,0.24,0.52
20260789,satcap,2,100,26.52,0.26,0.52
20260790,no_action,0,100,76.0,0.76,0.0
20260790,no_action,1,100,76.0,0.76,0.0
20260790,no_action,2,100,76.0,0.76,0.0
20260790,reactive,0,100,6.74,0.06,0.74
20260790,reactive,1,100,10.72,0.1,0.72
20260790,reactive,2,100,14.720000000000002,0.14,0.72
20260790,snapshot,0,100,8.78,0.08,0.78
20260790,snapshot,1,100,8.76,0.08,0.76
20260790,snapshot,2,100,8.74,0.08,0.74
20260790,satcap,0,100,6.74,0.06,0.74
20260790,satcap,1,100,10.72,0.1,0.72
20260790,satcap,2,100,14.720000000000002,0.14,0.72
20260791,no_action,0,100,57.99999999999999,0.58,0.0
20260791,no_action,1,100,57.99999999999999,0.58,0.0
20260791,no_action,2,100,57.99999999999999,0.58,0.0
20260791,reactive,0,100,14.600000000000001,0.14,0.6
20260791,reactive,1,100,16.6,0.16,0.6
20260791,reactive,2,100,18.6,0.18,0.6
20260791,snapshot,0,100,16.58,0.16,0.58
20260791,snapshot,1,100,14.600000000000001,0.14,0.6
20260791,snapshot,2,100,16.62,0.16,0.62
20260791,satcap,0,100,14.600000000000001,0.14,0.6
20260791,satcap,1,100,16.6,0.16,0.6
20260791,satcap,2,100,18.6,0.18,0.6
20260792,no_action,0,100,52.0,0.52,0.0
20260792,no_action,1,100,52.0,0.52,0.0
20260792,no_action,2,100,52.0,0.52,0.0
20260792,reactive,0,100,26.5,0.26,0.5
20260792,reactive,1,100,26.5,0.26,0.5
20260792,reactive,2,100,24.5,0.24,0.5
20260792,snapshot,0,100,26.5,0.26,0.5
20260792,snapshot,1,100,22.5,0.22,0.5
20260792,snapshot,2,100,24.5,0.24,0.5
20260792,satcap,0,100,26.5,0.26,0.5
20260792,satcap,1,100,26.5,0.26,0.5
20260792,satcap,2,100,24.5,0.24,0.5
20260793,no_action,0,100,46.0,0.46,0.0
20260793,no_action,1,100,46.0,0.46,0.0
20260793,no_action,2,100,46.0,0.46,0.0
20260793,reactive,0,100,18.46,0.18,0.46
20260793,reactive,1,100,20.48,0.2,0.48
20260793,reactive,2,100,24.46,0.24,0.46
20260793,snapshot,0,100,2.84,0.02,0.84
20260793,snapshot,1,100,6.84,0.06,0.84
20260793,snapshot,2,100,6.86,0.06,0.86
20260793,satcap,0,100,18.46,0.18,0.46
20260793,satcap,1,100,20.48,0.2,0.48
20260793,satcap,2,100,24.46,0.24,0.46
20260794,no_action,0,100,40.0,0.4,0.0
20260794,no_action,1,100,40.0,0.4,0.0
20260794,no_action,2,100,40.0,0.4,0.0
20260794,reactive,0,100,20.38,0.2,0.38
20260794,reactive,1,100,26.36,0.26,0.36
20260794,reactive,2,100,26.36,0.26,0.36
20260794,snapshot,0,100,24.28,0.24,0.28
20260794,snapshot,1,100,32.28,0.32,0.28
20260794,snapshot,2,100,22.28,0.22,0.28
20260794,satcap,0,100,20.38,0.2,0.38
20260794,satcap,1,100,26.36,0.26,0.36
20260794,satcap,2,100,26.36,0.26,0.36
20260795,no_action,0,100,66.0,0.66,0.0
20260795,no_action,1,100,66.0,0.66,0.0
20260795,no_action,2,100,66.0,0.66,0.0
20260795,reactive,0,100,14.640000000000002,0.14,0.64
20260795,reactive,1,100,18.64,0.18,0.64
20260795,reactive,2,100,22.62,0.22,0.62
20260795,snapshot,0,100,16.64,0.16,0.64
20260795,snapshot,1,100,14.640000000000002,0.14,0.64
20260795,snapshot,2,100,18.62,0.18,0.62
20260795,satcap,0,100,14.640000000000002,0.14,0.64
20260795,satcap,1,100,18.64,0.18,0.64
20260795,satcap,2,100,22.62,0.22,0.62
20260796,no_action,0,100,90.0,0.9,0.0
20260796,no_action,1,100,90.0,0.9,0.0
20260796,no_action,2,100,90.0,0.9,0.0
20260796,reactive,0,100,8.9,0.08,0.9
20260796,reactive,1,100,6.9,0.06,0.9
20260796,reactive,2,100,8.9,0.08,0.9
20260796,snapshot,0,100,2.96,0.02,0.96
20260796,snapshot,1,100,2.96,0.02,0.96
20260796,snapshot,2,100,4.96,0.04,0.96
20260796,satcap,0,100,8.9,0.08,0.9
20260796,satcap,1,100,6.9,0.06,0.9
20260796,satcap,2,100,8.9,0.08,0.9
20260797,no_action,0,100,56.00000000000001,0.56,0.0
20260797,no_action,1,100,56.00000000000001,0.56,0.0
20260797,no_action,2,100,56.00000000000001,0.56,0.0
20260797,reactive,0,100,10.54,0.1,0.54
20260797,reactive,1,100,12.54,0.12,0.54
20260797,reactive,2,100,14.520000000000001,0.14,0.52
20260797,snapshot,0,100,4.7,0.04,0.7
20260797,snapshot,1,100,10.68,0.1,0.68
20260797,snapshot,2,100,10.66,0.1,0.66
20260797,satcap,0,100,10.54,0.1,0.54
20260797,satcap,1,100,12.54,0.12,0.54
20260797,satcap,2,100,14.520000000000001,0.14,0.52
20260798,no_action,0,100,50.0,0.5,0.0
20260798,no_action,1,100,50.0,0.5,0.0
20260798,no_action,2,100,50.0,0.5,0.0
20260798,reactive,0,100,12.5,0.12,0.5
20260798,reactive,1,100,18.48,0.18,0.48
20260798,reactive,2,100,18.46,0.18,0.46
20260798,snapshot,0,100,6.68,0.06,0.68
20260798,snapshot,1,100,6.7,0.06,0.7
20260798,snapshot,2,100,4.7,0.04,0.7
20260798,satcap,0,100,12.5,0.12,0.5
20260798,satcap,1,100,18.48,0.18,0.48
20260798,satcap,2,100,18.46,0.18,0.46
20260799,no_action,0,100,56.00000000000001,0.56,0.0
20260799,no_action,1,100,56.00000000000001,0.56,0.0
20260799,no_action,2,100,56.00000000000001,0.56,0.0
20260799,reactive,0,100,12.56,0.12,0.56
20260799,reactive,1,100,16.54,0.16,0.54
20260799,reactive,2,100,20.54,0.2,0.54
20260799,snapshot,0,100,46.44,0.46,0.44
20260799,snapshot,1,100,42.46,0.42,0.46
20260799,snapshot,2,100,40.48,0.4,0.48
20260799,satcap,0,100,12.56,0.12,0.56
20260799,satcap,1,100,16.54,0.16,0.54
20260799,satcap,2,100,20.54,0.2,0.54
20260800,no_action,0,100,64.0,0.64,0.0
20260800,no_action,1,100,64.0,0.64,0.0
20260800,no_action,2,100,64.0,0.64,0.0
20260800,reactive,0,100,10.64,0.1,0.64
20260800,reactive,1,100,12.62,0.12,0.62
20260800,reactive,2,100,16.62,0.16,0.62
20260800,snapshot,0,100,16.56,0.16,0.56
20260800,snapshot,1,100,16.56,0.16,0.56
20260800,snapshot,2,100,18.58,0.18,0.58
20260800,satcap,0,100,10.64,0.1,0.64
20260800,satcap,1,100,12.62,0.12,0.62
20260800,satcap,2,100,16.62,0.16,0.62
20260801,no_action,0,100,42.0,0.42,0.0
20260801,no_action,1,100,42.0,0.42,0.0
20260801,no_action,2,100,42.0,0.42,0.0
20260801,reactive,0,100,8.44,0.08,0.44
20260801,reactive,1,100,12.46,0.12,0.46
